filename,state,county,city,lat,lon,title,gender,race,interviewer
03709_0026.pdf,Alabama,Baldwin,Foley,30.401345,-87.67636350000001,An Oysterman,male,white,Lawrence F. Evans
03709_0027.pdf,Alabama,Baldwin,Stapleton,30.742689,-87.7933252,"Sam, the Turpentine Chopper",male,black,Lawrence F. Evans
03709_0028.pdf,Alabama,DeKalb,Mentone,34.56816105,-85.59127889999999,The Andrew Jackson of Southern Labor,male,white,Covington Hall
03709_0029.pdf,Alabama,DeKalb,Mentone,34.56816105,-85.59127889999999,Mountain Thinker and Experimenter,male,white,Covington Hall
03709_0030.pdf,Alabama,DeKalb,Mentone,34.56816105,-85.59127889999999,Mountain Merchant-Farmer,male,white,Covington Hall
03709_0031.pdf,Alabama,DeKalb,Mentone,34.56816105,-85.59127889999999,"Sam Cash, Farmer-Miner",male,white,Covington Hall
03709_0032.pdf,Alabama,Jefferson and Shelby,Helena,33.29067945,-86.88491055,Johnnie Gates-Truck-Miner,male,white,Woodrow Hand
03709_0033.pdf,Alabama,Barbour,Eufaula,31.90525005,-85.16434545,Gertha Couric-Hotel Hostess-WPA Worker,female,white,Woodrow Hand
03709_0034.pdf,Alabama,Jefferson,Ensley,33.51070545,-86.8911804,"Hobbies, Pets, and Children",male,white,Edward F. Harper
03709_0035.pdf,Alabama,Mobile,Mobile,30.701915999999997,-88.0889344,Shrimping on the Schooner Berney Geneva,male,unknown,Helen S. Hartley
03709_0036.pdf,Alabama,Marion,Winfield,33.93658745,-87.79989839999999,I Wouldn't Be a Farmer,male,white,Wilson L. Heflin
03709_0037.pdf,Alabama,Jefferson,Birmingham,33.5312374,-86.85013694999999,People Call Me a Loan Shark,male,white,Wilson L. Heflin
03709_0038.pdf,Alabama,Lee,Opelika,32.6556884,-85.387535,The Truitt Family-Tenant Farmers,female,white,Preston Klein
03709_0040.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,River Drifter,male,white,Jack Kytle
03709_0041.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,River Drifter (another version of the above interview),male,white,Jack Kytle
03709_0043.pdf,Alabama,Washington,Chatom,31.468421999999997,-88.23703094999999,Isaac Johnson: Cajan [sic] Turpentiner,male,black,Jack Kytle
03709_0044.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,Jim Lauderdale: River Wreck,male,white,Jack Kytle
03709_0045.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,Dead Man of Coosa River,male,white,Jack Kytle
03709_0046.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,Uncle Bud Ryland the Coosa Fisherman,male,white,Jack Kytle
03709_0047.pdf,Alabama,Talladega,Fayetteville,33.145556,-86.405833,River Widow: Portrait of Poverty,female,white,Jack Kytle
03709_0049.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,By the Glory of God,male,black,Jack Kytle
03709_0050.pdf,Alabama,Talladega,Talladega Springs,33.11911645,-86.4419326,A Dead Convict Don't Cost Nothin',male,white,Jack Kytle
03709_0051.pdf,Alabama,Jefferson,Birmingham,33.5312374,-86.85013694999999,The Poseys,male,white,Nettie S. McDonald
03709_0053.pdf,Alabama,Jefferson,Birmingham,33.5312374,-86.85013694999999,Green Fields Far Away,male,white,Nettie S. McDonald
03709_0054.pdf,Alabama,Jefferson,Republic,33.6135467,-86.8857046,Mary Worked in the Mines in Belgium,female,white,Nettie S. McDonald
03709_0055.pdf,Alabama,Jefferson,Republic,33.6135467,-86.8857046,I'm Crazy 'bout Rats.,male,white,Nettie S. McDonald
03709_0056.pdf,Alabama,Jefferson,Birmingham,33.5312374,-86.85013694999999,Some Grow Old.,female,white,Bennett Marshall
03709_0057.pdf,Alabama,Perry,Uniontown,32.44770105,-87.50917995,Ellawhite Mill Village,unknown,unknown,Susie R. O'Brien
03709_0058.pdf,Alabama,Perry,Marion,32.63610195,-87.31667339999998,The Alexanders,male,white,Susie R. O'Brien
03709_0059.pdf,Alabama,Macon,Tuskegee,32.45189795,-85.7151929,A Day with Lula Wright,female,black,Rhussus L. Perry
03709_0060.pdf,Alabama,Macon,Tuskegee,32.45189795,-85.7151929,"Isaac Hathaway, Sculptor",male,black,Ryssys L. Perry
03709_0061.pdf,Alabama,Macon,Tuskegee,32.45189795,-85.7151929,At Father Baker's Home,male,black,Ryssys L. Perry
03709_0062.pdf,Alabama,Mobile,Mobile,30.701915999999997,-88.0889344,Life Story of a Swedish-American,female,white,Josephine Petterson
03709_0063.pdf,Alabama,Mobile,Bayou La Batre,30.412252000000002,-88.26072755,Life in a Shrimping and Oyster Shucking Camp,male,white,Ila B. Prine
03709_0064.pdf,Alabama,Mobile,Mobile,30.701915999999997,-88.0889344,"Mandy Johnson, Midwife",female,black,Ila B. Prine
03709_0065.pdf,Alabama,Mobile,Mobile,30.701915999999997,-88.0889344,Story of Auguste Mollie,male,white,Ila B. Prine
03709_0066.pdf,Alabama,Mobile,Mobile,30.701915999999997,-88.0889344,"Kosaku Sawada, Nurseryman",male,other,Ila B. Prine
03709_0067.pdf,Alabama,Mobile,Bayou La Batre,30.412252000000002,-88.26072755,It Ruins Oysters to Wash Them,male,white,Ila B. Prine
03709_0068.pdf,Alabama,Mobile,Mobile,30.701915999999997,-88.0889344,"Lena Cash, Octogenarian",female,white,Ila B. Prine
03709_0069.pdf,Alabama,Lowndes,Lowndesboro,32.2765775,-86.613001,Holly House,male,white,Marie Reese
03709_0070.pdf,Alabama,Montgomery,Montgomery,32.34379895,-86.2460375,Never No More,male,black,Adelaide Rogers
03709_0071.pdf,Alabama,Montgomery,Montgomery,32.34379895,-86.2460375,"Mrs. Blanchard, Professional Mother",female,white,Adelaide Rogers
03709_0072.pdf,Alabama,Montgomery,Montgomery,32.34379895,-86.2460375,Gab'ul Chime Dat Harp!,male,black,Adelaide Rogers
03709_0073.pdf,Alabama,Sumter,Belmont,32.5587469,-87.94251609999999,"Carrie Dykes, Midwife",female,black,Ruby Pickens Tartt
03709_0074.pdf,Alabama,Greene,Tishabee,32.6376346,-87.9986285,"No Lawd, I Ain't Ready",female,black,Ruby Pickens Tartt
03709_0075.pdf,Alabama,Greene,Tishabee,32.6376346,-87.9986285,Another version of the above interview,female,black,Ruby Pickens Tartt
03709_0076.pdf,Alabama,Sumter,Livingston,32.598409950000004,-88.19130439999999,Seeking Salvation,female,black,Ruby Pickens Tartt
03709_0077.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,I Wanted to Keep a Good Horse,male,white,R. V. Waldrep
03709_0078.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,Lord Loafer,male,white,R. V. Waldrep
03709_0079.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,Bony Winchester,male,white,R. V. Waldrep
03709_0080.pdf,Alabama,Jefferson,Birmingham,33.5312374,-86.85013694999999,It's Hell to Be Popular,female,white,R. V. Waldrep
03709_0081.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,Pink Petree,male,white,R. V. Waldrep
03709_0082.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,John F. Davis,male,white,R. V. Waldrep
03709_0083.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,I'll Be an Old Man Tomorrow,male,white,R. V. Waldrep
03709_0084.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,J. P. Epps and Son,male,white,R. V. Waldrep
03709_0085.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,Luke Warn: He Ain't Talkin,male,black,R. V. Waldrep
03709_0086.pdf,Alabama,Jefferson,Birmingham,33.5312374,-86.85013694999999,My Boys An' Me Died in the War,male,white,R. V. Waldrep
03709_0087.pdf,Alabama,Franklin,Red Bay,34.44726395,-88.13204440000001,Jack Hodge,male,white,R. V. Waldrep
03709_0088.pdf,Alabama,Jackson,Bridgeport,34.9514035,-85.740713,Frank Coffee,male,black,Jennie Sue Williams
03709_0089.pdf,Alabama,Jackson,Bridgeport,34.9514035,-85.740713,Isaac Slaughter,male,black,Jennie Sue Williams
03709_0090.pdf,Alabama,Wilcox,Pine Apple,31.8728046,-86.9922285,Emancipation,unknown,unknown,Keane Williamson
03709_0091.pdf,Alabama,Elmore,Prattville,32.4586889,-86.4596535,A Plain Country Doctor,male,white,Lawrence F. Evans
03709_0093.pdf,Alabama,Sumter,Livingston,32.598409950000004,-88.19130439999999,Hester Frye,female,black,Ruby Pickens Tartt
03709_0095.pdf,Arkansas,Pulaski,Little Rock,34.7240049,-92.3379275,A North Little Rock Thief,male,white,Walter Rowland
03709_0096.pdf,Arkansas,Pulaski,Little Rock,34.7240049,-92.3379275,Honkytonk Hostess,female,white,Unknown
03709_0097.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,"Jaydy Abbin, Florida Adventurer",male,white,Lindsay M. Bryan
03709_0098.pdf,Florida,Miami-Dade,Princeton,25.53511405,-80.3959825,The Burns Family,female,white,Gladys Back
03709_0099.pdf,Florida,Miami-Dade,Miami,25.782407499999998,-80.22945845,The Stembler Family,female,white,Elvira Burnell
03709_0100.pdf,Florida,Miami-Dade,Miami,25.782407499999998,-80.22945845,Anna Alden,female,white,Elvira Burnell
03709_0101.pdf,Florida,Highlands,Venus,27.06512745,-81.3537565,"Lolly Bleu, Florida Squatter",female,white,Barbara B. Darsey
03709_0102.pdf,Florida,Highlands,Avon Park,27.60276395,-81.50604695,We is Victims,male,black,Barbara B. Darsey
03709_0103.pdf,Florida,Highlands,Avon Park,27.60276395,-81.50604695,Life History of the Thomas Family,male,black,Barbara B. Darsey
03709_0104.pdf,Florida,Highlands,Hicoria,27.1514389,-81.3528505,Albert and Anne Denman,male,white,Barbara B. Darsey
03709_0105.pdf,Florida,Highlands,Avon Park,27.60276395,-81.50604695,Virginia Suffolk,female,white,Barbara B. Darsey
03709_0106.pdf,Florida,Highlands,Venus,27.06512745,-81.3537565,Mary Windsor,female,white,Barbara B. Darsey
03709_0107.pdf,Florida,Highlands,Sebring,27.4703725,-81.45644555,Frank and Ella Merryvale,female,white,Barbara B. Darsey
03709_0108.pdf,Florida,Highlands,Venus,27.06512745,-81.3537565,"Maria Gonzales, Florida Squatter",female,white,Barbara B. Darsey
03709_0109.pdf,Florida,Highlands,Venus,27.06512745,-81.3537565,Henry and Rosa Maddox,male,white,Barbara B. Darsey
03709_0110.pdf,Florida,Highlands,Venus,27.06512745,-81.3537565,A Florida Squatter Family-Jason and Lily Iby,male,white,Barbara B. Darsey
03709_0112.pdf,Florida,Hillsborough,Plant City,28.025368999999998,-82.12168299999999,"E. J. and Mattie Marshall, Overseer of Tenants",male,black,Paul Diggs
03709_0114.pdf,Florida,Hillsborough,Plant City,28.025368999999998,-82.12168299999999,George and Bessie Derrick,male,black,Paul Diggs
03709_0115.pdf,Florida,Polk,Lakeland,28.06243555,-81.94735945,William and Corneal Jackson,male,black,Paul Diggs
03709_0117.pdf,Florida,Putnam,Palatka,29.645250949999998,-81.66898695,Earl Guenther,male,white,Bill Dowda
03709_0118.pdf,Florida,Palm Beach,Riviera,26.78858455,-80.07482095,Izzelly Haines,female,other,Veronica E. Huss
03709_0119.pdf,Florida,Palm Beach,Riviera,26.78858455,-80.07482095,"Wilbur Edwards Roberts, A Riviera Conch",male,white,Veronica E. Huss
03709_0120.pdf,Florida,Palm Beach,Riviera,26.78858455,-80.07482095,The Riviera Conchs (sectional description),unknown,other,Veronica E. Huss
03709_0121.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Enrique and Amanda,male,white,Stetson Kennedy
03709_0122.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Two versions of the above interview,male,white,Stetson Kennedy
03709_0123.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Two versions of the above interview,male,white,Stetson Kennedy
03709_0124.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Pedro and Estrella,male,white,Stetson Kennedy
03709_0125.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,Mister Homer,male,white,Stetson Kennedy
03709_0126.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,"Martin Cross, Wood and Fuel Dealer",male,white,Rose Shepherd
03709_0127.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,Reverend W. C. Sale,male,white,Lillian Steadman
03709_0128.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,George Harmon Kirby,male,white,Lillian Steadman
03709_0129.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,A Greek Restauranteur [sic],male,white,Lillian Steadman
03709_0130.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,Ceceilia Patrourtsa,female,white,Lillian Steadman
03709_0131.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,James Kerby Ward,male,white,Lillian Steadman
03709_0132.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,Mayselle Sweat Green,female,white,Lillian Steadman
03709_0133.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,Another version of the above interview,female,white,Lillian Steadman
03709_0134.pdf,Florida,Duval,Jacksonville,30.34499,-81.6831069,Robert Smith,male,white,Lillian Steadman
03709_0135.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Pedro Barrios,male,white,F. Valdes
03709_0136.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Dr. M. Santos,male,white,F. Valdes
03709_0137.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,"Enrique Pendas, Introduction",male,white,F. Valdes
03709_0138.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Enrique Pendas (same as above),male,white,F. Valdes
03709_0139.pdf,Florida,Miami-Dade,Miami Beach,25.8102415,-80.1401415,The Miller Family,male,white,Dorothy Wood
03709_0140.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,John Cacciatore,male,white,Unknown
03709_0141.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Fernando Lemos,male,white,Unknown
03709_0142.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Domingo Ginesta,male,white,Unknown
03709_0143.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Fermin Souto,male,white,Unknown
03709_0144.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,My Opinion on the Autobiography Written by Mr. Cortina,male,white,Unknown
03709_0145.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Gerardo Cortina Pinera (same as above),male,white,Unknown
03709_0146.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,Jose Ramon Sanfeliz,male,white,Unknown
03709_0147.pdf,Florida,Hillsborough,Tampa,27.99448255,-82.45428045,B. M. Balbontin,male,white,Unknown
03709_0148.pdf,Georgia,Chatham,Savannah,32.0388435,-81.2002785,"Turnips Today, Turnips Tomorrow",male,black,Morris Adams
03709_0149.pdf,Georgia,Cobb,Powder Springs,33.86508895,-84.68333894999999,Guess We Had Moving Fever,male,white,A.G. Barie
03709_0150.pdf,Georgia,Cobb,Powder Springs,33.86508895,-84.68333894999999,Another version of the above interview,male,white,A.G. Barie
03709_0151.pdf,Georgia,Cobb,Marietta,33.948390450000005,-84.54237194999999,From around the World to a Georgia Farm,male,white,A.G. Barie
03709_0152.pdf,Georgia,Cobb,Marietta,33.948390450000005,-84.54237194999999,Another version of the above interview,male,white,A.G. Barie
03709_0153.pdf,Georgia,Carroll,Carrollton,33.58659555,-85.10029995,The Relief Lady,female,white,Bessie Bonner
03709_0154.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Right Livin',female,black,Leola T. Bradley
03709_0155.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Reverses,female,white,Leola T. Bradley
03709_0156.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Julie Nickerson,female,white,Leola T. Bradley
03709_0157.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Self Made Man,male,white,Leola T. Bradley
03709_0158.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,De Luck is in De Lawd,female,black,Leola T. Bradley
03709_0159.pdf,Georgia,Chatham,Savannah,32.0388435,-81.2002785,Captain X,male,white,George Conway
03709_0160.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Piano Salesman,male,white,Carrie Fowler
03709_0161.pdf,Georgia,Chatham,Savannah,32.0388435,-81.2002785,Papa,male,white,Freda Ginsberg
03709_0162.pdf,Georgia,Chatham,Savannah,32.0388435,-81.2002785,It Wasn't So Easy,female,white,Ina B. Hawkes
03709_0163.pdf,Georgia,Clarke,Winterville,33.96622345,-83.2811084,A Visit to the Country,female,white,Ina B. Hawkes
03709_0164.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I've Took in Sewing Fifty Years,female,white,Sadie B. Hornsby
03709_0165.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Life of a Retired Mill Worker,male,white,Sadie B. Hornsby
03709_0166.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I Ain't No Midwife,female,black,Sadie B. Hornsby
03709_0167.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Another version of the above interview,female,black,Sadie B. Hornsby
03709_0168.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A third version of the same interview,female,black,Sadie B. Hornsby
03709_0169.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I Maids for the Co-Eds,female,black,Sadie B. Hornsby
03709_0170.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I Don't Know What's the Matter,male,black,Sadie B. Hornsby
03709_0171.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Wandering Beautician,female,white,Sadie B. Hornsby
03709_0172.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Life History of Mrs. Ann Waldrop,female,white,Sadie B. Hornsby
03709_0173.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Visit to the Jail,female,white,Sadie B. Hornsby
03709_0174.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Life on Happy Top,female,white,Sadie B. Hornsby
03709_0175.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Principal of Grammar School Thirty-Three Years,female,black,Sadie B. Hornsby
03709_0176.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Carpenter of Lickskillet,male,black,Sadie B. Hornsby
03709_0177.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,"Bea, The Washwoman",female,black,Sadie B. Hornsby
03709_0178.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Visit to a Laundry and Dry Cleaning Plant,female,white,Sadie B. Hornsby
03709_0179.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,From Farm to Filling Station,male,white,Sadie B. Hornsby
03709_0180.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Kay's Shop,female,white,Sadie B. Hornsby
03709_0181.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Poppy Lady,female,white,Sadie B. Hornsby
03709_0182.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Three Sisters,female,black,Sadie B. Hornsby
03709_0183.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Edward Walcott,male,white,Sadie B. Hornsby
03709_0184.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Edward Walcott,male,white,Sadie B. Hornsby
03709_0185.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I Cater to Colored People,male,black,Sadie B. Hornsby
03709_0186.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I've Been Drifting,male,white,Sadie B. Hornsby
03709_0187.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I've Been Preaching Ever Since I Could Talk,male,black,Sadie B. Hornsby
03709_0188.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Wrighton Sisters,female,white,Sadie B. Hornsby
03709_0189.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,How Many Days Have I Regretted,female,white,Sadie B. Hornsby
03709_0190.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Maybe We'll Save a Little Money,male,white,Sadie B. Hornsby
03709_0191.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Grocery Store,male,white,Sadie B. Hornsby
03709_0192.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A W.P.A. Worker,female,white,Sadie B. Hornsby
03709_0193.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Barbecue Stand,male,black,Sadie B. Hornsby
03709_0194.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Poro Beauty Shoppe,female,black,Sadie B. Hornsby
03709_0195.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,"The Red, White, and Blue Barber Shop",male,white,Sadie B. Hornsby
03709_0196.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,An Air-Minded Family,female,white,Sadie B. Hornsby
03709_0197.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Mildred Lawson,female,white,Sadie B. Hornsby
03709_0198.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Negro Insurance Executive,male,black,Sadie B. Hornsby
03709_0199.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Negro Insurance Executive,male,black,Sadie B. Hornsby
03709_0200.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Life of a Lawyer,male,white,Sadie B. Hornsby
03709_0201.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I Got My Education the Hard Way,male,black,Sadie B. Hornsby
03709_0202.pdf,Georgia,Fulton,Atlanta,33.7677129,-84.42060395,And Hopes 'At Somebody Will Come Along To Talk To,male,black,William Jenkins
03709_0203.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Day in a Department Store,male,white,Grace McCune
03709_0204.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Farming Preacher-Prophet,male,black,Grace McCune
03709_0205.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Mammy,female,white,Grace McCune
03709_0206.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Visit with Aunt Jerry,female,white,Grace McCune
03709_0207.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Session of the City Court,male,white,Grace McCune
03709_0208.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Negro Fraternal Insurance,male,black,Grace McCune
03709_0209.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Bus Drivers,male,white,Grace McCune
03709_0210.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Versatile Craftswoman,female,white,Grace McCune
03709_0211.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Coffins and Caskets,male,black,Grace McCune
03709_0212.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Tale of a Tailoress,female,white,Grace McCune
03709_0213.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,Maid of All Work,female,black,Grace McCune
03709_0214.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,A Negro Dentist,male,black,Grace McCune
03709_0215.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,I Lak's a Good Livin,female,black,Grace McCune
03709_0216.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,All I Do is Just Heads,female,black,Grace McCune
03709_0217.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Oldest Barber in Town,male,white,Grace McCune
03709_0218.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Woman Dentist,female,black,Grace McCune
03709_0219.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Waiting Room in a Bus Station,male,white,Grace McCune
03709_0220.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The City Blacksmith,male,black,Grace McCune
03709_0221.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Bargain House,male,white,Grace McCune
03709_0222.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Lilac Beauty Shop,female,white,Grace McCune
03709_0223.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Boarding House Operator,female,white,Grace McCune
03709_0224.pdf,Georgia,Clarke,Athens,33.944274449999995,-83.3891225,The Capital City Insurance Company,male,black,Grace McCune
